Nom gare;Code Gare;Type jour;Date de comptage;Ligne;Tranche horaire;Montants
Viroflay Rive Gauche;87393215;JOB;2013-12-10;N;De 16h à 20h;1741
Saint-Cyr;87393223;Dimanche;2013-12-08;N;De 16h à 20h;520
Saint-Cyr;87393223;JOB;2013-12-10;N;Après 20h;173
Saint-Cyr;87393223;JOB;2013-12-10;N;De 6h à 10h;1813
Saint-Cyr;87393223;Samedi;2013-12-07;N;Après 20h;233
Saint-Cyr;87393223;Samedi;2013-12-07;N;Avant 6h;25
Saint-Cyr;87393223;Samedi;2013-12-07;N;De 10h à 16h;1110
Saint-Cyr;87393223;Samedi;2013-12-07;N;De 16h à 20h;689
Saint-Cyr;87393223;Samedi;2013-12-07;N;De 6h à 10h;384
La Verrière;87393256;Dimanche;2013-12-08;N;De 16h à 20h;401
Coignières;87393272;JOB;2013-12-10;N;De 10h à 16h;239
Coignières;87393272;Samedi;2013-12-07;N;Avant 6h;14
Coignières;87393272;Samedi;2013-12-07;N;De 6h à 10h;123
Les Essarts le Roi;87393280;Dimanche;2013-12-08;N;De 16h à 20h;134
Les Essarts le Roi;87393280;Dimanche;2013-12-08;N;De 6h à 10h;47
Les Essarts le Roi;87393280;JOB;2013-12-10;N;Avant 6h;27
Les Essarts le Roi;87393280;JOB;2013-12-10;N;De 16h à 20h;217
Les Essarts le Roi;87393280;JOB;2013-12-10;N;De 6h à 10h;1206
Le Perray;87393298;JOB;2013-12-10;N;Après 20h;30
Le Perray;87393298;JOB;2013-12-10;N;De 10h à 16h;195
Le Perray;87393298;JOB;2013-12-10;N;De 6h à 10h;921
Rambouillet;87393314;Dimanche;2013-12-08;N;Après 20h;50
Rambouillet;87393314;Dimanche;2013-12-08;N;De 16h à 20h;245
Rambouillet;87393314;Samedi;2013-12-07;N;De 6h à 10h;201
Beynes;87393363;JOB;2013-12-10;N;De 16h à 20h;33
Beynes;87393363;Samedi;2013-12-07;N;De 16h à 20h;33
Fontenay le Fleury;87393405;Dimanche;2013-12-08;N;Après 20h;36
Fontenay le Fleury;87393405;Dimanche;2013-12-08;N;De 10h à 16h;344
Fontenay le Fleury;87393405;JOB;2013-12-10;N;Après 20h;50
Fontenay le Fleury;87393405;Samedi;2013-12-07;N;De 6h à 10h;273
Villepreux les Clayes;87393413;JOB;2013-12-10;N;De 10h à 16h;552
Plaisir Grignon;87393421;Samedi;2013-12-07;N;De 10h à 16h;1419
Plaisir Grignon;87393421;Samedi;2013-12-07;N;De 16h à 20h;708
Plaisir Grignon;87393421;Samedi;2013-12-07;N;De 6h à 10h;728
Garancières La Queue;87393439;JOB;2013-12-10;N;De 10h à 16h;97
Garancières La Queue;87393439;Samedi;2013-12-07;N;Après 20h;17
Garancières La Queue;87393439;Samedi;2013-12-07;N;De 16h à 20h;44
Orgerus Béhoust;87393447;Dimanche;2013-12-08;N;De 16h à 20h;34
Orgerus Béhoust;87393447;Samedi;2013-12-07;N;Après 20h;3
Tacoignières Richebourg;87393454;Samedi;2013-12-07;N;Après 20h;1
Houdan;87393462;Dimanche;2013-12-08;N;Après 20h;39
Houdan;87393462;JOB;2013-12-10;N;Avant 6h;0
Houdan;87393462;JOB;2013-12-10;N;De 10h à 16h;216
Marchezais-Broué;87393470;Dimanche;2013-12-08;N;De 10h à 16h;27
Marchezais-Broué;87393470;Dimanche;2013-12-08;N;De 16h à 20h;33
Dreux;87393488;Samedi;2013-12-07;N;Après 20h;27
Dreux;87393488;Samedi;2013-12-07;N;De 10h à 16h;340
Dreux;87393488;Samedi;2013-12-07;N;De 16h à 20h;156
Plaisir les Clayes;87393629;JOB;2013-12-10;N;De 10h à 16h;422
Plaisir les Clayes;87393629;Samedi;2013-12-07;N;Après 20h;234
Plaisir les Clayes;87393629;Samedi;2013-12-07;N;De 10h à 16h;653
Trappes;87393835;Dimanche;2013-12-08;N;De 16h à 20h;463
Trappes;87393835;Dimanche;2013-12-08;N;De 6h à 10h;140
Trappes;87393835;Samedi;2013-12-07;N;De 16h à 20h;287
Saint-Quentin en Yvelines (Montigny le Bretonneux);87393843;Dimanche;2013-12-08;N;Après 20h;203
Saint-Quentin en Yvelines (Montigny le Bretonneux);87393843;Dimanche;2013-12-08;N;De 16h à 20h;689
Saint-Quentin en Yvelines (Montigny le Bretonneux);87393843;Samedi;2013-12-07;N;De 6h à 10h;453
Villiers Neauphle Pontchartrain;87393884;JOB;2013-12-10;N;De 16h à 20h;302
Villiers Neauphle Pontchartrain;87393884;Samedi;2013-12-07;N;De 10h à 16h;221
Evry Centre;87681387;JOB;2015-11-03;D;Après 20h;789
Evry Centre;87681387;Samedi;2015-11-07;D;De 6h à 10h;1607
Evry Bras de Fer Génopôle;87681395;Dimanche;2015-11-08;D;Avant 6h;22
Evry Bras de Fer Génopôle;87681395;Dimanche;2015-11-08;D;De 16h à 20h;435
Evry Bras de Fer Génopôle;87681395;JOB;2015-11-03;D;De 10h à 16h;1101
Evry Bras de Fer Génopôle;87681395;Samedi;2015-11-07;D;Après 20h;232
Evry Bras de Fer Génopôle;87681395;Samedi;2015-11-07;D;De 10h à 16h;1123
Moulin Galant;87681403;Dimanche;2015-11-08;D;Après 20h;21
Moulin Galant;87681403;Dimanche;2015-11-08;D;De 10h à 16h;215
Moulin Galant;87681403;Dimanche;2015-11-08;D;De 16h à 20h;166
Moulin Galant;87681403;Samedi;2015-11-07;D;De 10h à 16h;312
Mennecy;87681411;Dimanche;2015-11-08;D;De 16h à 20h;248
Mennecy;87681411;JOB;2015-11-03;D;Avant 6h;58
Mennecy;87681411;JOB;2015-11-03;D;De 16h à 20h;554
Mennecy;87681411;JOB;2015-11-03;D;De 6h à 10h;1071
Mennecy;87681411;Samedi;2015-11-07;D;Après 20h;43
Mennecy;87681411;Samedi;2015-11-07;D;De 16h à 20h;201
La Ferté Alais;87681452;JOB;2015-11-03;D;De 16h à 20h;210
Boutigny;87681478;JOB;2015-11-03;D;De 16h à 20h;32
Maisse;87681486;Dimanche;2015-11-08;D;De 10h à 16h;68
Buno Gironville;87681510;Dimanche;2015-11-08;D;Après 20h;3
Buno Gironville;87681510;Samedi;2015-11-07;D;De 6h à 10h;12
Essonnes Robinson;87681601;JOB;2015-11-03;D;De 10h à 16h;105
Villabé;87681619;Dimanche;2015-11-08;D;Après 20h;4
Villabé;87681619;JOB;2015-11-03;D;De 6h à 10h;196
Le Plessis Chenet;87681627;Dimanche;2015-11-08;D;Après 20h;1
Le Plessis Chenet;87681627;Dimanche;2015-11-08;D;De 6h à 10h;6
Le Plessis Chenet;87681627;Samedi;2015-11-07;D;Après 20h;0
Le Plessis Chenet;87681627;Samedi;2015-11-07;D;De 10h à 16h;11
Le Coudray Montceaux;87681635;Samedi;2015-11-07;D;Après 20h;0
Villeneuve Triage;87681809;Dimanche;2015-11-08;D;Avant 6h;26
Villeneuve Triage;87681809;Dimanche;2015-11-08;D;De 6h à 10h;206
Villeneuve Triage;87681809;JOB;2015-11-03;D;De 6h à 10h;753
Villeneuve Saint-Georges;87681825;JOB;2015-11-03;D;De 16h à 20h;7958
Villeneuve Saint-Georges;87681825;Samedi;2015-11-07;D;Après 20h;3412
Melun;87682005;Dimanche;2015-11-08;D;Après 20h;200
Melun;87682005;JOB;2015-11-03;D;Avant 6h;325
Melun;87682005;JOB;2015-11-03;D;De 16h à 20h;2977
Melun;87682005;Samedi;2015-11-07;D;Avant 6h;142
Montgeron Crosne;87682104;JOB;2015-11-03;D;Après 20h;167
Montgeron Crosne;87682104;Samedi;2015-11-07;D;De 16h à 20h;852
Yerres;87682112;Dimanche;2015-11-08;D;De 10h à 16h;990
Yerres;87682112;JOB;2015-11-03;D;De 16h à 20h;908
Yerres;87682112;JOB;2015-11-03;D;De 6h à 10h;4193
Brunoy;87682120;Dimanche;2015-11-08;D;Après 20h;194
Brunoy;87682120;JOB;2015-11-03;D;Avant 6h;223
Brunoy;87682120;Samedi;2015-11-07;D;De 10h à 16h;1934
Boussy Saint-Antoine;87682138;Dimanche;2015-11-08;D;De 10h à 16h;1145
Boussy Saint-Antoine;87682138;JOB;2015-11-03;D;De 6h à 10h;3141
Boussy Saint-Antoine;87682138;Samedi;2015-11-07;D;De 16h à 20h;1081
Combs la Ville Quincy;87682146;Dimanche;2015-11-08;D;Avant 6h;35
Combs la Ville Quincy;87682146;Dimanche;2015-11-08;D;De 6h à 10h;346
Combs la Ville Quincy;87682146;JOB;2015-11-03;D;Avant 6h;194
Lieusaint Moissy;87682153;JOB;2015-11-03;D;Après 20h;391
Cesson;87682161;Dimanche;2015-11-08;D;De 10h à 16h;362
Cesson;87682161;JOB;2015-11-03;D;Après 20h;102
Le Mée;87682179;JOB;2015-11-03;D;Après 20h;119
Le Mée;87682179;Samedi;2015-11-07;D;Après 20h;285
Savigny le Temple Nandy;87682187;Dimanche;2015-11-08;D;Après 20h;248
Savigny le Temple Nandy;87682187;JOB;2015-11-03;D;Avant 6h;375
Savigny le Temple Nandy;87682187;JOB;2015-11-03;D;De 16h à 20h;1324
Savigny le Temple Nandy;87682187;Samedi;2015-11-07;D;Avant 6h;112
Vosves;87682500;Dimanche;2015-11-08;D;De 10h à 16h;7
Vosves;87682500;JOB;2015-11-03;D;Avant 6h;0
Vosves;87682500;Samedi;2015-11-07;D;Après 20h;0
Vosves;87682500;Samedi;2015-11-07;D;De 10h à 16h;3
Boissise le Roi;87682518;JOB;2015-11-03;D;Après 20h;3
Boissise le Roi;87682518;Samedi;2015-11-07;D;De 10h à 16h;35
Ponthierry Pringy;87682526;Dimanche;2015-11-08;D;De 16h à 20h;103
Ponthierry Pringy;87682526;Dimanche;2015-11-08;D;De 6h à 10h;46
Ponthierry Pringy;87682526;JOB;2015-11-03;D;De 10h à 16h;166
Saint-Fargeau;87682542;Dimanche;2015-11-08;D;De 16h à 20h;40
Boigneville;87684407;JOB;2015-11-03;D;Après 20h;0
Boigneville;87684407;JOB;2015-11-03;D;Avant 6h;9
Boigneville;87684407;JOB;2015-11-03;D;De 6h à 10h;45
Malesherbes;87684415;Dimanche;2015-11-08;D;De 16h à 20h;182
Malesherbes;87684415;JOB;2015-11-03;D;De 10h à 16h;114
Malesherbes;87684415;JOB;2015-11-03;D;De 6h à 10h;473
Malesherbes;87684415;Samedi;2015-11-07;D;De 10h à 16h;173
Malesherbes;87684415;Samedi;2015-11-07;D;De 16h à 20h;62
Paris Gare de Lyon;87686006;JOB;2015-11-03;D;De 16h à 20h;49392
Paris Gare de Lyon;87686006;Samedi;2015-11-07;D;Après 20h;11232
Paris Gare de Lyon;87686006;Samedi;2015-11-07;D;De 10h à 16h;18069
Paris Gare de Lyon;87686006;Samedi;2015-11-07;D;De 6h à 10h;5456
PANTIN;87113209;Dimanche;2016-10-02;E;De 10h à 16h;2528
PANTIN;87113209;Dimanche;2016-10-02;E;De 16h à 20h;2033
PANTIN;87113209;Dimanche;2016-10-02;E;De 6h à 10h;716
NOISY LE SEC;87113217;JOB;2016-10-04;E;De 6h à 10h;11196
NOISY LE SEC;87113217;Samedi;2016-10-01;E;Après 20h;2313
BONDY;87113407;Dimanche;2016-10-02;E;Avant 6h;104
BONDY;87113407;JOB;2016-10-04;E;Après 20h;635
BONDY;87113407;JOB;2016-10-04;E;Avant 6h;380
BONDY;87113407;Samedi;2016-10-01;E;Après 20h;1079
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;Dimanche;2016-10-02;E;Avant 6h;100
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;Dimanche;2016-10-02;E;De 16h à 20h;1938
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;JOB;2016-10-04;E;De 10h à 16h;3725
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;Samedi;2016-10-01;E;De 16h à 20h;2304
GAGNY;87113514;Dimanche;2016-10-02;E;De 6h à 10h;529
LE CHENAY GAGNY;87113522;Dimanche;2016-10-02;E;Avant 6h;33
LE CHENAY GAGNY;87113522;Dimanche;2016-10-02;E;De 6h à 10h;395
EPONE MEZIERES;87386763;Dimanche;2016-11-20;J;De 16h à 20h;212
Aulnay sous Bois;87271411;Dimanche;2014-03-30;K;Après 20h;15
EPONE MEZIERES;87386763;Samedi;2016-11-19;J;De 6h à 10h;169
EPONE MEZIERES;87386763;Dimanche;2016-11-20;J;Après 20h;34
EPONE MEZIERES;87386763;Samedi;2016-11-19;J;Avant 6h;14
EPONE MEZIERES;87386763;JOB;2016-11-22;J;Après 20h;42
Mitry Claye;87271528;JOB;2014-03-27;K;De 10h à 16h;20
BONNIERES;87415893;JOB;2016-11-22;J;De 6h à 10h;279
Dammartin Juilly Saint-Mard;87271536;Samedi;2014-03-29;K;Après 20h;8
Le Plessis-Belleville;87271551;Dimanche;2014-03-30;K;De 16h à 20h;12
Nanteuil-le-Haudouin;87271577;Dimanche;2014-03-30;K;De 10h à 16h;5
Le Plessis-Belleville;87271551;Dimanche;2014-03-30;K;Après 20h;13
Le Plessis-Belleville;87271551;JOB;2014-03-27;K;De 10h à 16h;39
Crépy-en-Valois;87271593;Dimanche;2014-03-30;K;De 16h à 20h;28
Crépy-en-Valois;87271593;JOB;2014-03-27;K;Après 20h;3
Ormoy-Villers;87271585;JOB;2014-03-27;K;De 10h à 16h;9
Mitry Claye;87271528;JOB;2014-03-27;K;De 16h à 20h;248
Ormoy-Villers;87271585;JOB;2014-03-27;K;Avant 6h;3
HOUILLES CARRIERES SUR SEINE;87386409;Samedi;2016-11-19;J;De 10h à 16h;1030
HOUILLES CARRIERES SUR SEINE;87386409;JOB;2016-11-22;J;De 16h à 20h;1675
HOUILLES CARRIERES SUR SEINE;87386409;JOB;2016-11-22;J;De 6h à 10h;2754
LES CLAIRIERES DE VERNEUIL;87386664;Dimanche;2016-11-20;J;Avant 6h;7
HOUILLES CARRIERES SUR SEINE;87386409;JOB;2016-11-22;J;Après 20h;358
VERNOUILLET VERNEUIL;87386656;Dimanche;2016-11-20;J;De 10h à 16h;562
VERNOUILLET VERNEUIL;87386656;Dimanche;2016-11-20;J;Après 20h;140
VERNOUILLET VERNEUIL;87386656;JOB;2016-11-22;J;Après 20h;61
VILLENNES SUR SEINE;87386649;JOB;2016-11-22;J;Après 20h;26
POISSY;87386573;JOB;2016-11-22;J;Après 20h;383
Sèvres - Ville-d'Avray;87382341;Samedi;2016-03-12;L;De 10h à 16h;731
Sèvres - Ville-d'Avray;87382341;JOB;2016-03-22;L;De 10h à 16h;400
Chaville Rive Droite;87382333;JOB;2016-03-15;L;De 10h à 16h;161
Chaville Rive Droite;87382333;Samedi;2016-03-12;L;Après 20h;127
Chaville Rive Droite;87382333;Dimanche;2016-03-13;L;Avant 6h;12
Saint-Cloud;87382358;Dimanche;2016-03-13;L;De 10h à 16h;1302
Le Val d'Or;87382366;Dimanche;2016-03-13;L;De 10h à 16h;486
Vaucresson;87382267;Samedi;2016-03-12;L;De 10h à 16h;592
Saint-Cloud;87382358;JOB;2016-03-22;L;De 16h à 20h;4437
Saint-Cloud;87382358;JOB;2016-03-17;L;Après 20h;420
Saint-Germain en Laye Bel Air Fourqueux;87366922;Samedi;2012-11-24;L;De 10h à 16h;87
Saint-Germain en Laye Bel Air Fourqueux;87366922;Samedi;2012-11-24;L;De 6h à 10h;34
Saint-Germain-en-Laye Bel-Air - Fourqueux;87366922;JOB;2016-03-15;L;Avant 6h;7
Pont Cardinet;87381111;Dimanche;2016-03-13;L;De 10h à 16h;416
Pont Cardinet;87381111;Dimanche;2014-05-18;L;Après 20h;239
Pont Cardinet;87381111;JOB;2016-03-15;L;De 10h à 16h;365
Pont Cardinet;87381111;JOB;2014-05-20;L;De 6h à 10h;1997
Pont Cardinet;87381111;Samedi;2014-05-17;L;Avant 6h;19
Pont Cardinet;87381111;JOB;2014-05-20;L;Après 20h;440
Pont Cardinet;87381111;JOB;2014-05-20;L;Avant 6h;46
Asnières-sur-Seine;87381137;Samedi;2016-03-12;L;De 16h à 20h;786
Asnières sur Seine;87381137;Samedi;2014-05-17;L;De 16h à 20h;1228
Asnières sur Seine;87381137;Dimanche;2014-05-18;L;Après 20h;424
Asnières sur Seine;87381137;JOB;2014-05-20;L;De 6h à 10h;3336
Clichy Levallois;87381129;Samedi;2014-05-17;L;De 16h à 20h;1661
Bécon les Bruyères;87382002;Dimanche;2016-03-13;L;Avant 6h;10
Clichy Levallois;87381129;Samedi;2014-05-17;L;De 6h à 10h;765
Asnières sur Seine;87381137;Dimanche;2014-05-18;L;Avant 6h;33
Bécon les Bruyères;87382002;Samedi;2016-03-12;L;Avant 6h;43
Bécon les Bruyères;87382002;JOB;2016-03-15;L;Avant 6h;43
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016-11-20;J;De 16h à 20h;216
LES CLAIRIERES DE VERNEUIL;87386664;Samedi;2016-11-19;J;De 16h à 20h;77
AUBERGENVILLE ELISABETHVILLE;87386730;JOB;2016-11-22;J;De 10h à 16h;594
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016-11-20;J;Après 20h;35
LES CLAIRIERES DE VERNEUIL;87386664;JOB;2016-11-22;J;De 16h à 20h;86
LES CLAIRIERES DE VERNEUIL;87386664;JOB;2016-11-22;J;De 6h à 10h;469
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016-11-20;J;Avant 6h;12
AUBERGENVILLE ELISABETHVILLE;87386730;JOB;2016-11-22;J;Avant 6h;117
LES MUREAUX;87386680;Dimanche;2016-11-20;J;De 10h à 16h;1216
LES MUREAUX;87386680;Samedi;2016-11-19;J;De 6h à 10h;787
Garches - Marnes-la-Coquette;87382259;Dimanche;2016-03-13;L;De 10h à 16h;365
Garches - Marnes-la-Coquette;87382259;Dimanche;2016-03-13;L;De 16h à 20h;345
Garches - Marnes-la-Coquette;87382259;Samedi;2016-03-12;L;De 16h à 20h;425
Garches - Marnes-la-Coquette;87382259;JOB;2016-03-15;L;De 6h à 10h;1440
Garches - Marnes-la-Coquette;87382259;JOB;2016-03-15;L;Avant 6h;31
Courbevoie;87382200;Dimanche;2016-03-13;L;De 10h à 16h;1215
Vaucresson;87382267;JOB;2016-03-15;L;De 10h à 16h;548
Vaucresson;87382267;JOB;2016-03-15;L;De 6h à 10h;1517
Courbevoie;87382200;Samedi;2016-03-12;L;Avant 6h;26
Vaucresson;87382267;JOB;2016-03-15;L;Après 20h;108
Clichy Levallois;87381129;Dimanche;2014-05-18;L;De 16h à 20h;893
Clichy - Levallois;87381129;JOB;2016-03-15;L;De 10h à 16h;1029
Clichy - Levallois;87381129;Dimanche;2016-03-13;L;Avant 6h;3
Clichy - Levallois;87381129;Samedi;2016-03-12;L;Avant 6h;8
Pont Cardinet;87381111;Samedi;2014-05-17;L;De 16h à 20h;761
Pont Cardinet;87381111;Samedi;2016-03-12;L;De 10h à 16h;439
Pont Cardinet;87381111;Samedi;2016-03-12;L;De 16h à 20h;313
Pont Cardinet;87381111;Samedi;2014-05-17;L;De 6h à 10h;245
Clichy - Levallois;87381129;JOB;2016-03-15;L;Avant 6h;35
Pont Cardinet;87381111;Samedi;2016-03-12;L;Avant 6h;6
HOUILLES CARRIERES SUR SEINE;87386409;Dimanche;2016-11-20;J;De 10h à 16h;686
CORMEILLES EN PARISIS;87381863;Samedi;2016-11-19;J;De 10h à 16h;1526
CONFLANS SAINTE-HONORINE;87381897;Samedi;2016-11-19;J;Après 20h;357
CONFLANS SAINTE-HONORINE;87381897;Dimanche;2016-11-20;J;Avant 6h;34
LA FRETTE MONTIGNY;87381871;Samedi;2016-11-19;J;De 10h à 16h;386
PARIS SAINT-LAZARE;87384008;Dimanche;2016-11-20;J;Après 20h;7143
PARIS SAINT-LAZARE;87384008;Samedi;2016-11-19;J;Avant 6h;182
PARIS SAINT-LAZARE;87384008;JOB;2016-11-22;J;Avant 6h;225
HERBLAY;87381889;Samedi;2016-11-19;J;Après 20h;163
HERBLAY;87381889;JOB;2016-11-22;J;Avant 6h;79
CORMEILLES EN PARISIS;87381863;Dimanche;2016-11-20;J;De 10h à 16h;923
CORMEILLES EN PARISIS;87381863;Dimanche;2016-11-20;J;De 6h à 10h;319
Egly;87545475;JOB;2012-06-26;C;De 10h à 16h;141
Egly;87545475;JOB;2012-06-26;C;De 16h à 20h;122
Breuillet Bruyères le Châtel;87545483;JOB;2012-06-26;C;De 16h à 20h;147
Breuillet Bruyères le Châtel;87545483;JOB;2012-06-26;C;De 6h à 10h;558
Breuillet Bruyères le Châtel;87545483;Samedi;2012-06-23;C;De 16h à 20h;72
Breuillet Village;87545491;Dimanche;2012-06-24;C;De 6h à 10h;36
Breuillet Village;87545491;Samedi;2012-06-23;C;Avant 6h;14
Breuillet Village;87545491;Samedi;2012-06-23;C;De 10h à 16h;153
Breuillet Village;87545491;Samedi;2012-06-23;C;De 16h à 20h;110
Saint-Chéron;87545509;Samedi;2012-06-23;C;Avant 6h;0
Saint-Chéron;87545509;Samedi;2012-06-23;C;De 16h à 20h;124
Sermaise;87545517;JOB;2012-06-26;C;De 10h à 16h;33
Sermaise;87545517;JOB;2012-06-26;C;De 6h à 10h;117
Sermaise;87545517;Samedi;2012-06-23;C;De 6h à 10h;18
Dourdan;87545525;Dimanche;2012-06-24;C;De 16h à 20h;222
Dourdan;87545525;Dimanche;2012-06-24;C;De 6h à 10h;80
Pont de Rungis Aéroport d'Orly;87546192;JOB;2012-06-26;C;Avant 6h;28
Pont de Rungis Aéroport d'Orly;87546192;JOB;2012-06-26;C;De 6h à 10h;225
Pont de Rungis Aéroport d'Orly;87546192;Samedi;2012-06-23;C;De 6h à 10h;131
Orly Ville;87546200;Samedi;2012-06-23;C;De 16h à 20h;482
Orly Ville;87546200;Samedi;2012-06-23;C;De 6h à 10h;426
Les Saules;87546226;Dimanche;2012-06-24;C;De 16h à 20h;252
Les Saules;87546226;JOB;2012-06-26;C;Après 20h;90
Les Saules;87546226;Samedi;2012-06-23;C;De 16h à 20h;540
Rungis la Fraternelle;87546291;Dimanche;2012-06-24;C;De 10h à 16h;58
Chemin d'Antony;87546317;Dimanche;2012-06-24;C;De 16h à 20h;53
Chemin d'Antony;87546317;JOB;2012-06-26;C;De 6h à 10h;312
Chemin d'Antony;87546317;Samedi;2012-06-23;C;De 10h à 16h;96
Paris Austerlitz;87547026;Dimanche;2012-06-24;C;Avant 6h;100
Paris Austerlitz;87547026;JOB;2012-06-26;C;De 6h à 10h;6136
Paris Austerlitz;87547026;Samedi;2012-06-23;C;Avant 6h;80
Musée d'Orsay;87547307;JOB;2012-06-26;C;De 10h à 16h;3358
Musée d'Orsay;87547307;JOB;2012-06-26;C;De 6h à 10h;857
Musée d'Orsay;87547307;Samedi;2012-06-23;C;Après 20h;599
Saint-Michel Notre Dame;87547315;Dimanche;2012-06-24;C;Avant 6h;253
Saint-Michel Notre Dame;87547315;JOB;2012-06-26;C;De 6h à 10h;15647
Saint-Michel Notre Dame;87547315;Samedi;2012-06-23;C;Après 20h;7712
Châtelet-les-Halles;87157578;Dimanche;2015-11-08;D;De 10h à 16h;6978
Châtelet-les-Halles;87157578;Samedi;2015-11-07;D;De 6h à 10h;2057
Stade de France St-Denis;87164780;Dimanche;2015-11-08;D;Après 20h;278
Stade de France St-Denis;87164780;Dimanche;2015-11-08;D;Avant 6h;9
Stade de France St-Denis;87164780;Dimanche;2015-11-08;D;De 16h à 20h;898
Stade de France St-Denis;87164780;Dimanche;2015-11-08;D;De 6h à 10h;266
Stade de France St-Denis;87164780;JOB;2015-11-03;D;De 6h à 10h;1644
Stade de France St-Denis;87164780;Samedi;2015-11-07;D;De 16h à 20h;1086
Stade de France St-Denis;87164780;Samedi;2015-11-07;D;De 6h à 10h;506
Paris Nord;87271007;JOB;2015-11-03;D;De 6h à 10h;28073
Paris Nord;87271007;Samedi;2015-11-07;D;De 10h à 16h;23608
Saint-Denis;87271015;Dimanche;2015-11-08;D;Avant 6h;100
Saint-Denis;87271015;Dimanche;2015-11-08;D;De 16h à 20h;6082
Saint-Denis;87271015;Samedi;2015-11-07;D;De 16h à 20h;6838
Creil;87276006;Dimanche;2015-11-08;D;Avant 6h;80
Creil;87276006;Dimanche;2015-11-08;D;De 10h à 16h;271
Creil;87276006;JOB;2015-11-03;D;Avant 6h;24
Creil;87276006;Samedi;2015-11-07;D;De 16h à 20h;100
Chantilly-Gouvieux;87276113;Dimanche;2015-11-08;D;Après 20h;26
Garges Sarcelles;87276196;Dimanche;2015-11-08;D;De 6h à 10h;2276
Villiers le Bel Gonesse Arnouville;87276220;JOB;2015-11-03;D;De 10h à 16h;5033
Villiers le Bel Gonesse Arnouville;87276220;JOB;2015-11-03;D;De 6h à 10h;9747
Villiers le Bel Gonesse Arnouville;87276220;Samedi;2015-11-07;D;Avant 6h;235
Goussainville;87276246;JOB;2015-11-03;D;Après 20h;311
Louvres;87276253;JOB;2015-11-03;D;De 10h à 16h;688
Survilliers Fosses;87276261;JOB;2015-11-03;D;De 16h à 20h;1005
Survilliers Fosses;87276261;Samedi;2015-11-07;D;De 6h à 10h;296
Orry-la-Ville-Coye;87276279;Dimanche;2015-11-08;D;Avant 6h;6
Orry-la-Ville-Coye;87276279;Dimanche;2015-11-08;D;De 10h à 16h;174
Orry-la-Ville-Coye;87276279;JOB;2015-11-03;D;Avant 6h;12
Orry-la-Ville-Coye;87276279;JOB;2015-11-03;D;De 6h à 10h;278
Orry-la-Ville-Coye;87276279;Samedi;2015-11-07;D;Après 20h;33
Orry-la-Ville-Coye;87276279;Samedi;2015-11-07;D;De 16h à 20h;104
La Borne-Blanche;87276287;Dimanche;2015-11-08;D;Après 20h;6
La Borne-Blanche;87276287;Dimanche;2015-11-08;D;De 6h à 10h;3
La Borne-Blanche;87276287;Samedi;2015-11-07;D;Après 20h;4
Créteil Pompadour;87608802;Dimanche;2015-11-08;D;Avant 6h;37
Corbeil Essonnes;87681007;Dimanche;2015-11-08;D;De 6h à 10h;1057
Corbeil Essonnes;87681007;Samedi;2015-11-07;D;De 10h à 16h;3686
Corbeil Essonnes;87681007;Samedi;2015-11-07;D;De 16h à 20h;1924
Maisons Alfort Alfortville;87681155;JOB;2015-11-03;D;De 16h à 20h;6100
Maisons Alfort Alfortville;87681155;Samedi;2015-11-07;D;De 10h à 16h;5860
Maisons Alfort Alfortville;87681155;Samedi;2015-11-07;D;De 6h à 10h;2431
Le Vert de Maisons;87681247;Dimanche;2015-11-08;D;Après 20h;129
Le Vert de Maisons;87681247;Dimanche;2015-11-08;D;Avant 6h;46
Le Vert de Maisons;87681247;Dimanche;2015-11-08;D;De 16h à 20h;750
Le Vert de Maisons;87681247;Samedi;2015-11-07;D;Après 20h;285
Vigneux sur Seine;87681304;Dimanche;2015-11-08;D;De 16h à 20h;1399
Vigneux sur Seine;87681304;JOB;2015-11-03;D;De 6h à 10h;6607
Viry Châtillon;87681312;Dimanche;2015-11-08;D;Après 20h;202
Viry Châtillon;87681312;JOB;2015-11-03;D;Après 20h;212
Viry Châtillon;87681312;JOB;2015-11-03;D;De 6h à 10h;1146
Viry Châtillon;87681312;Samedi;2015-11-07;D;De 6h à 10h;299
Ris Orangis;87681338;JOB;2015-11-03;D;De 10h à 16h;526
Ris Orangis;87681338;JOB;2015-11-03;D;De 16h à 20h;461
Ris Orangis;87681338;JOB;2015-11-03;D;De 6h à 10h;1553
Lizy sur Ourcq;87116632;JOB;2015-03-31;P;De 10h à 16h;111
Lizy sur Ourcq;87116632;JOB;2015-03-31;P;De 6h à 10h;354
Crouy sur Ourcq;87116640;Dimanche;2015-03-29;P;De 10h à 16h;52
Crouy sur Ourcq;87116640;Dimanche;2015-03-29;P;De 6h à 10h;12
Crouy sur Ourcq;87116640;JOB;2015-03-31;P;De 10h à 16h;56
Crouy sur Ourcq;87116640;Samedi;2015-03-28;P;De 16h à 20h;23
